id,fecha_generacion,juego,numeros,sorteo_objetivo,estado,aciertos,score_afinidad,hora_dia,algoritmo,nota_especial,fecha_lanzamiento
1768399886,2026-01-14 11:02:02,LOTO4,"[8, 16, 20, 22]",11562,AUDITADO,0,0.0,11,oraculo_neural_v4,NORMAL,
1768410835,2026-01-14 14:03:51,RACHA,"[1, 2, 3, 7, 12, 13, 14, 17, 18, 20]",10295,AUDITADO,4,15.0,14,oraculo_neural_v4,NORMAL,
1768402904,2026-01-14 12:01:44,LOTO,"[8, 11, 23, 38, 40, 41]",5374,PENDIENTE,0,0.0,12,forense_biometrico_v1,,
1768402186,2026-01-14 11:44:43,LOTO,"[11, 12, 20, 28, 34, 41]",5374,PENDIENTE,0,0.0,11,markov_chain_v1,,
1768406166,2026-01-14 12:38:27,LOTO,"[7, 12, 20, 22, 40, 41]",5374,PENDIENTE,0,30.9,12,consenso_meritocratico_v2,,
1768406145,2026-01-14 12:38:27,RACHA,"[2, 5, 6, 9, 10, 15, 17, 18, 19, 20]",10295,AUDITADO,4,15.0,12,oraculo_neural_v3,NORMAL,
1768395990,2026-01-14 09:48:51,LOTO,"[7, 17, 20, 33, 37, 40]",5374,PENDIENTE,0,36.69,9,consenso_meritocratico_v2,,
1768409951,2026-01-14 13:35:51,RACHA,"[4, 5, 7, 10, 11, 12, 14, 15, 19, 20]",10295,AUDITADO,7,40.0,13,forense_biometrico_v1,,
1768408551,2026-01-14 13:35:51,LOTO,"[2, 14, 17, 29, 38, 39]",5374,PENDIENTE,0,0.0,13,forense_biometrico_v1,,
1768407356,2026-01-14 12:56:27,RACHA,"[1, 2, 7, 8, 13, 14, 15, 17, 18, 20]",10295,AUDITADO,5,5.0,12,consenso_meritocratico_v2,,
1768395032,2026-01-14 09:48:51,LOTO,"[2, 18, 23, 27, 40, 41]",5374,PENDIENTE,0,0.0,9,gaussiano_inteligente_v1,,
1768402085,2026-01-14 11:44:43,LOTO,"[4, 10, 11, 13, 31, 34]",5374,PENDIENTE,0,0.0,11,delta_dna_v1,,
1768413814,2026-01-14 14:44:05,RACHA,"[1, 2, 3, 10, 11, 12, 14, 17, 18, 20]",10295,AUDITADO,4,15.0,14,consenso_meritocratico_v2,,
1768409549,2026-01-14 13:35:51,LOTO4,"[7, 15, 22, 23]",11562,AUDITADO,1,0.0,13,oraculo_neural_v3,NORMAL,
1768402811,2026-01-14 11:44:43,LOTO,"[7, 26, 29, 36, 37, 40]",5374,PENDIENTE,0,50.0,11,oraculo_neural_v3,NORMAL,
1768409479,2026-01-14 13:35:51,LOTO,"[2, 5, 20, 35, 37, 38]",5374,PENDIENTE,0,50.0,13,oraculo_neural_v3,NORMAL,
1768402407,2026-01-14 11:44:43,LOTO3,"[0, 2, 5]",23989,AUDITADO,1,33.33,11,oraculo_neural_v4,NORMAL,
1768405309,2026-01-14 12:38:27,LOTO,"[4, 7, 8, 13, 15, 19]",5374,PENDIENTE,0,0.0,12,delta_dna_v1,,
1768407115,2026-01-14 12:56:27,LOTO,"[4, 11, 17, 18, 29, 32]",5374,PENDIENTE,0,50.0,12,oraculo_neural_v3,NORMAL,
1768410725,2026-01-14 14:03:51,LOTO,"[1, 7, 17, 33, 37, 40]",5374,PENDIENTE,0,70.0,14,oraculo_neural_v4,NORMAL,
1768406105,2026-01-14 12:38:27,LOTO4,"[5, 6, 9, 11]",11562,AUDITADO,1,0.0,12,oraculo_neural_v3,NORMAL,
1768408652,2026-01-14 13:35:51,LOTO,"[4, 19, 22, 29, 31, 32]",5374,PENDIENTE,0,0.0,13,gaussiano_inteligente_v1,,
1768399241,2026-01-14 10:41:12,RACHA,"[1, 3, 4, 7, 12, 13, 14, 17, 18, 19]",10295,AUDITADO,5,5.0,10,consenso_meritocratico_v2,,
1768406681,2026-01-14 12:56:27,LOTO,"[1, 7, 17, 33, 37, 40]",5374,PENDIENTE,0,70.0,12,oraculo_neural_v4,NORMAL,
1768407316,2026-01-14 12:56:27,LOTO4,"[3, 10, 16, 23]",11562,AUDITADO,0,0.0,12,consenso_meritocratico_v2,,
1768413802,2026-01-14 14:58:19,LOTO,"[11, 12, 20, 28, 34, 41]",5374,PENDIENTE,0,0.0,14,markov_chain_v1,,
1768398636,2026-01-14 10:41:12,LOTO4,"[8, 16, 20, 22]",11562,AUDITADO,0,0.0,10,oraculo_neural_v4,NORMAL,
1768412645,2026-01-14 14:44:05,LOTO,"[2, 14, 19, 20, 35, 37]",5374,PENDIENTE,0,0.0,14,forense_biometrico_v1,,
1768410931,2026-01-14 14:03:51,LOTO3,"[4, 5, 8]",23990,AUDITADO,2,43.33,14,forense_biometrico_v1,,
1768406507,2026-01-14 12:38:27,RACHA,"[1, 2, 5, 6, 9, 10, 13, 18, 19, 20]",10295,AUDITADO,4,15.0,12,forense_biometrico_v1,,
1768399201,2026-01-14 10:41:12,LOTO4,"[8, 19, 20, 22]",11562,AUDITADO,1,0.0,10,consenso_meritocratico_v2,,
1768407185,2026-01-14 12:56:27,LOTO4,"[3, 13, 21, 22]",11562,AUDITADO,0,0.0,12,oraculo_neural_v3,NORMAL,
1768406276,2026-01-14 12:38:27,RACHA,"[1, 2, 5, 6, 7, 9, 15, 17, 18, 20]",10295,AUDITADO,4,15.0,12,consenso_meritocratico_v2,,
1768396100,2026-01-14 09:48:51,RACHA,"[2, 3, 7, 9, 12, 13, 14, 15, 17, 20]",10295,AUDITADO,4,15.0,9,consenso_meritocratico_v2,,
1768401984,2026-01-14 11:44:43,LOTO,"[7, 25, 31, 36, 40, 41]",5374,PENDIENTE,0,0.0,11,gaussiano_inteligente_v1,,
1768402377,2026-01-14 11:44:43,LOTO,"[1, 7, 17, 33, 37, 40]",5374,PENDIENTE,0,70.0,11,oraculo_neural_v4,NORMAL,
1768403604,2026-01-14 12:01:44,LOTO3,"[2, 8, 9]",23989,AUDITADO,0,0.0,12,forense_biometrico_v1,,
1768404073,2026-01-14 12:01:44,RACHA,"[1, 2, 3, 6, 7, 10, 11, 14, 18, 20]",10295,AUDITADO,5,5.0,12,consenso_meritocratico_v2,,
1768409551,2026-01-14 13:35:51,LOTO4,"[3, 14, 15, 23]",11562,AUDITADO,2,20.0,13,forense_biometrico_v1,,
1768409610,2026-01-14 13:35:51,LOTO,"[2, 7, 12, 20, 37, 40]",5374,PENDIENTE,0,31.11,13,consenso_meritocratico_v2,,
1768410433,2026-01-14 14:03:51,LOTO,"[3, 13, 20, 26, 36, 37]",5374,PENDIENTE,0,0.0,14,delta_dna_v1,,
1768414899,2026-01-14 14:58:19,RACHA,"[2, 5, 8, 9, 10, 11, 14, 15, 17, 18]",10296,AUDITADO,3,40.0,14,forense_biometrico_v1,,
1768399322,2026-01-14 11:02:02,LOTO,"[3, 12, 23, 24, 30, 41]",5374,PENDIENTE,0,0.0,11,forense_biometrico_v1,,
1768409075,2026-01-14 13:35:51,LOTO3,"[0, 2, 5]",23989,AUDITADO,1,33.33,13,oraculo_neural_v4,NORMAL,
1768413249,2026-01-14 14:44:05,RACHA,"[1, 2, 3, 7, 12, 13, 14, 17, 18, 20]",10295,AUDITADO,4,15.0,14,oraculo_neural_v4,NORMAL,
1768400322,2026-01-14 11:02:02,LOTO4,"[3, 16, 17, 21]",11562,AUDITADO,0,0.0,11,forense_biometrico_v1,,
1768409640,2026-01-14 13:35:51,LOTO3,"[0, 4, 5]",23989,AUDITADO,2,66.67,13,consenso_meritocratico_v2,,
1768398596,2026-01-14 10:41:12,LOTO3,"[0, 2, 5]",23989,AUDITADO,1,33.33,10,oraculo_neural_v4,NORMAL,
1768395455,2026-01-14 09:48:51,LOTO3,"[0, 2, 5]",23989,AUDITADO,1,33.33,9,oraculo_neural_v4,NORMAL,
1768413683,2026-01-14 14:44:05,RACHA,"[1, 2, 3, 10, 11, 14, 15, 17, 18, 20]",10295,AUDITADO,5,5.0,14,oraculo_neural_v3,NORMAL,
1768395631,2026-01-14 09:48:51,LOTO3,"[3, 4, 8]",23989,AUDITADO,2,66.67,9,forense_biometrico_v1,,
1768394931,2026-01-14 09:48:51,LOTO,"[10, 15, 19, 20, 31, 40]",5374,PENDIENTE,0,0.0,9,forense_biometrico_v1,,
1768398772,2026-01-14 10:41:12,LOTO3,"[3, 4, 4]",23989,AUDITADO,2,66.67,10,forense_biometrico_v1,,
1768395425,2026-01-14 09:48:51,LOTO,"[1, 7, 17, 33, 37, 40]",5374,PENDIENTE,0,70.0,9,oraculo_neural_v4,NORMAL,
1768400022,2026-01-14 11:02:02,LOTO3,"[0, 3, 4]",23989,AUDITADO,2,20.0,11,forense_biometrico_v1,,
1768396060,2026-01-14 09:48:51,LOTO4,"[16, 17, 20, 22]",11562,AUDITADO,0,0.0,9,consenso_meritocratico_v2,,
1768402921,2026-01-14 11:44:43,RACHA,"[2, 5, 9, 13, 14, 15, 16, 17, 18, 20]",10295,AUDITADO,6,15.0,11,oraculo_neural_v3,NORMAL,
1768403963,2026-01-14 12:01:44,LOTO,"[2, 7, 11, 14, 17, 37]",5374,PENDIENTE,0,31.66,12,consenso_meritocratico_v2,,
1768413774,2026-01-14 14:44:05,LOTO4,"[7, 8, 20, 22]",11563,AUDITADO,3,50.0,14,consenso_meritocratico_v2,,
1768426606323,2026-01-14 17:00:00,LOTO3,"[7, 8, 9]",23990,AUDITADO,1,10.0,17,oraculo_neural_v3,,
1768426617367,2026-01-14 17:00:00,LOTO3,"[0, 4, 5]",23990,AUDITADO,1,33.33,17,oraculo_neural_v4,,
1768418758,2026-01-14 16:06:19,RACHA,"[2, 3, 4, 5, 6, 8, 9, 16, 17, 18]",10296,AUDITADO,4,15.0,16,consenso_meritocratico_v2,,14/01/2026 22:00
1768416674,2026-01-14 15:51:14,LOTO,"[2, 6, 11, 23, 38, 39]",5374,PENDIENTE,0,0.0,15,forense_biometrico_v1,,15/01/2026 21:00
1768426099,2026-01-14 18:20:05,LOTO,"[1, 7, 17, 33, 37, 40]",5374,PENDIENTE,0,70.0,18,oraculo_neural_v4,NORMAL,15/01/2026 21:00
1768424178,2026-01-14 17:54:37,LOTO,"[2, 4, 5, 8, 39, 41]",5374,PENDIENTE,0,0.0,17,gaussiano_inteligente_v1,,15/01/2026 21:00
1768421168,2026-01-14 16:50:40,LOTO,"[12, 13, 17, 23, 26, 34]",5374,PENDIENTE,0,50.0,16,oraculo_neural_v3,NORMAL,15/01/2026 21:00
1768421339,2026-01-14 16:50:40,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,16,consenso_meritocratico_v2,,14/01/2026 18:00
1768417579,2026-01-14 16:06:19,LOTO,"[2, 11, 14, 19, 35, 36]",5374,PENDIENTE,0,0.0,16,forense_biometrico_v1,,15/01/2026 21:00
1768417733,2026-01-14 15:51:14,LOTO,"[7, 20, 33, 37, 40, 41]",5374,PENDIENTE,0,34.66,15,consenso_meritocratico_v2,,15/01/2026 21:00
1768421299,2026-01-14 16:50:40,LOTO,"[1, 12, 17, 20, 34, 37]",5374,PENDIENTE,0,34.92,16,consenso_meritocratico_v2,,15/01/2026 21:00
1768424611,2026-01-14 17:54:37,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,17,oraculo_neural_v4,NORMAL,14/01/2026 18:00
1768418547,2026-01-14 16:06:19,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,16,oraculo_neural_v3,NORMAL,14/01/2026 18:00
1768426533,2026-01-14 18:20:05,LOTO,"[17, 20, 23, 38, 40, 41]",5374,PENDIENTE,0,50.0,18,oraculo_neural_v3,NORMAL,15/01/2026 21:00
1768419329,2026-01-14 16:16:30,LOTO4,"[4, 8, 13, 18]",11563,AUDITADO,1,0.0,16,consenso_meritocratico_v2,,14/01/2026 21:00
1768419671,2026-01-14 16:39:30,LOTO,"[1, 2, 19, 30, 32, 37]",5374,PENDIENTE,0,0.0,16,gaussiano_inteligente_v1,,15/01/2026 21:00
1768418113,2026-01-14 16:06:19,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,16,oraculo_neural_v4,NORMAL,14/01/2026 18:00
1768418190,2026-01-14 16:16:30,LOTO,"[2, 7, 10, 25, 31, 32]",5374,PENDIENTE,0,0.0,16,forense_biometrico_v1,,15/01/2026 21:00
1768418724,2026-01-14 16:16:30,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,16,oraculo_neural_v4,NORMAL,14/01/2026 18:00
1768417853,2026-01-14 15:51:14,RACHA,"[1, 2, 3, 5, 11, 12, 14, 16, 18, 20]",10296,AUDITADO,6,15.0,15,consenso_meritocratico_v2,,14/01/2026 22:00
1768425577,2026-01-14 17:54:37,RACHA,"[2, 3, 6, 9, 12, 13, 14, 17, 18, 19]",10296,AUDITADO,4,15.0,17,forense_biometrico_v1,,14/01/2026 22:00
1768426305,2026-01-14 18:20:05,LOTO3,"[4, 4, 5]",23991,AUDITADO,0,0.0,18,forense_biometrico_v1,,14/01/2026 21:00
1768419570,2026-01-14 16:39:30,LOTO,"[17, 19, 26, 31, 33, 34]",5374,PENDIENTE,0,0.0,16,forense_biometrico_v1,,15/01/2026 21:00
1768425908,2026-01-14 18:20:05,LOTO,"[11, 12, 20, 28, 34, 41]",5374,PENDIENTE,0,0.0,18,markov_chain_v1,,15/01/2026 21:00
1768419289,2026-01-14 16:16:30,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,16,consenso_meritocratico_v2,,14/01/2026 18:00
1768423031,2026-01-14 17:35:30,LOTO,"[20, 29, 34, 36, 37, 41]",5374,PENDIENTE,0,0.0,17,gaussiano_inteligente_v1,,15/01/2026 21:00
1768423858,2026-01-14 17:35:30,LOTO,"[4, 5, 14, 22, 29, 37]",5374,PENDIENTE,0,50.0,17,oraculo_neural_v3,NORMAL,15/01/2026 21:00
1768417680,2026-01-14 16:06:19,LOTO,"[1, 2, 11, 18, 37, 40]",5374,PENDIENTE,0,0.0,16,gaussiano_inteligente_v1,,15/01/2026 21:00
1768425045,2026-01-14 17:54:37,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,17,oraculo_neural_v3,NORMAL,14/01/2026 18:00
1768420104,2026-01-14 16:39:30,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,16,oraculo_neural_v4,NORMAL,14/01/2026 18:00
1768421419,2026-01-14 16:50:40,RACHA,"[2, 3, 5, 8, 12, 13, 15, 17, 18, 19]",10296,AUDITADO,5,5.0,16,consenso_meritocratico_v2,,14/01/2026 22:00
1768420538,2026-01-14 16:39:30,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,16,oraculo_neural_v3,NORMAL,14/01/2026 18:00
1768420629,2026-01-14 16:39:30,LOTO,"[7, 12, 15, 24, 37, 41]",5374,PENDIENTE,0,29.78,16,consenso_meritocratico_v2,,15/01/2026 21:00
1768424777,2026-01-14 17:54:37,LOTO3,"[0, 6, 7]",23990,AUDITADO,0,0.0,17,forense_biometrico_v1,,14/01/2026 18:00
1768426704,2026-01-14 18:20:05,LOTO3,"[0, 2, 9]",23991,AUDITADO,1,10.0,18,consenso_meritocratico_v2,,14/01/2026 21:00
1768417774,2026-01-14 15:51:14,LOTO4,"[5, 12, 13, 15]",11563,AUDITADO,0,0.0,15,forense_biometrico_v1,,14/01/2026 21:00
1768418174,2026-01-14 15:51:14,RACHA,"[2, 3, 5, 6, 10, 11, 12, 15, 17, 18]",10296,AUDITADO,6,15.0,15,forense_biometrico_v1,,14/01/2026 22:00
1768416775,2026-01-14 15:51:14,LOTO,"[7, 8, 13, 16, 24, 41]",5374,PENDIENTE,0,0.0,15,gaussiano_inteligente_v1,,15/01/2026 21:00
1768423132,2026-01-14 17:35:30,LOTO,"[2, 3, 13, 16, 25, 28]",5374,PENDIENTE,0,0.0,17,delta_dna_v1,,15/01/2026 21:00
1768425256,2026-01-14 17:54:37,RACHA,"[1, 2, 3, 5, 7, 11, 14, 15, 17, 18]",10296,AUDITADO,5,5.0,17,consenso_meritocratico_v2,,14/01/2026 22:00
1768420774,2026-01-14 16:50:40,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,16,oraculo_neural_v4,NORMAL,14/01/2026 18:00
1768420498,2026-01-14 16:39:30,LOTO,"[3, 18, 19, 24, 26, 41]",5374,PENDIENTE,0,50.0,16,oraculo_neural_v3,NORMAL,15/01/2026 21:00
1768420670,2026-01-14 16:39:30,LOTO4,"[6, 7, 9, 23]",11563,AUDITADO,1,0.0,16,forense_biometrico_v1,,14/01/2026 21:00
1768419772,2026-01-14 16:39:30,LOTO,"[2, 11, 12, 16, 27, 29]",5374,PENDIENTE,0,0.0,16,delta_dna_v1,,15/01/2026 21:00
1768418638,2026-01-14 16:06:19,LOTO,"[3, 7, 12, 17, 20, 40]",5374,PENDIENTE,0,31.0,16,consenso_meritocratico_v2,,15/01/2026 21:00
1768418678,2026-01-14 16:06:19,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,16,consenso_meritocratico_v2,,14/01/2026 18:00
1768425005,2026-01-14 17:54:37,LOTO,"[7, 16, 26, 29, 31, 32]",5374,PENDIENTE,0,50.0,17,oraculo_neural_v3,NORMAL,15/01/2026 21:00
1768424571,2026-01-14 17:54:37,LOTO,"[1, 7, 17, 33, 37, 40]",5374,PENDIENTE,0,70.0,17,oraculo_neural_v4,NORMAL,15/01/2026 21:00
1768425136,2026-01-14 17:54:37,LOTO,"[7, 12, 17, 28, 33, 37]",5374,PENDIENTE,0,31.26,17,consenso_meritocratico_v2,,15/01/2026 21:00
1768418679,2026-01-14 16:06:19,LOTO4,"[3, 8, 9, 19]",11563,AUDITADO,1,0.0,16,forense_biometrico_v1,,14/01/2026 21:00
1768420270,2026-01-14 16:39:30,LOTO3,"[4, 7, 8]",23990,AUDITADO,2,43.33,16,forense_biometrico_v1,,14/01/2026 18:00
1768424077,2026-01-14 17:54:37,LOTO,"[3, 16, 18, 19, 28, 41]",5374,PENDIENTE,0,0.0,17,forense_biometrico_v1,,15/01/2026 21:00
1768425807,2026-01-14 18:20:05,LOTO,"[4, 7, 18, 28, 29, 31]",5374,PENDIENTE,0,0.0,18,delta_dna_v1,,15/01/2026 21:00
1768426744,2026-01-14 18:20:05,LOTO4,"[8, 9, 10, 19]",11563,AUDITADO,1,0.0,18,consenso_meritocratico_v2,,14/01/2026 21:00
1768422930,2026-01-14 17:35:30,LOTO,"[5, 7, 10, 11, 30, 39]",5374,PENDIENTE,0,0.0,17,forense_biometrico_v1,,15/01/2026 21:00
1768418684,2026-01-14 16:16:30,LOTO,"[1, 7, 17, 33, 37, 40]",5374,PENDIENTE,0,70.0,16,oraculo_neural_v4,NORMAL,15/01/2026 21:00
1768418890,2026-01-14 16:16:30,LOTO3,"[5, 6, 6]",23990,AUDITADO,0,0.0,16,forense_biometrico_v1,,14/01/2026 18:00
1768425177,2026-01-14 17:54:37,LOTO4,"[7, 14, 15, 17]",11563,AUDITADO,1,0.0,17,forense_biometrico_v1,,14/01/2026 21:00
1768419690,2026-01-14 16:16:30,RACHA,"[2, 4, 5, 9, 11, 12, 13, 14, 19, 20]",10296,AUDITADO,5,5.0,16,forense_biometrico_v1,,14/01/2026 22:00
1768419158,2026-01-14 16:16:30,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,16,oraculo_neural_v3,NORMAL,14/01/2026 18:00
1768426784,2026-01-14 18:20:05,RACHA,"[1, 2, 3, 7, 8, 13, 14, 16, 17, 18]",10296,AUDITADO,4,15.0,18,consenso_meritocratico_v2,,14/01/2026 22:00
1768418073,2026-01-14 16:06:19,LOTO,"[1, 7, 17, 33, 37, 40]",5374,PENDIENTE,0,70.0,16,oraculo_neural_v4,NORMAL,15/01/2026 21:00
1768420064,2026-01-14 16:39:30,LOTO,"[1, 7, 17, 33, 37, 40]",5374,PENDIENTE,0,70.0,16,oraculo_neural_v4,NORMAL,15/01/2026 21:00
1768420734,2026-01-14 16:50:40,LOTO,"[1, 7, 17, 33, 37, 40]",5374,PENDIENTE,0,70.0,16,oraculo_neural_v4,NORMAL,15/01/2026 21:00
1768420442,2026-01-14 16:50:40,LOTO,"[7, 20, 22, 23, 31, 38]",5374,PENDIENTE,0,0.0,16,delta_dna_v1,,15/01/2026 21:00
1768418493,2026-01-14 16:16:30,LOTO,"[11, 12, 20, 28, 34, 41]",5374,PENDIENTE,0,0.0,16,markov_chain_v1,,15/01/2026 21:00
1768420709,2026-01-14 16:39:30,LOTO4,"[4, 7, 13, 15]",11563,AUDITADO,1,0.0,16,consenso_meritocratico_v2,,14/01/2026 21:00
1768423424,2026-01-14 17:35:30,LOTO,"[1, 7, 17, 33, 37, 40]",5374,PENDIENTE,0,70.0,17,oraculo_neural_v4,NORMAL,15/01/2026 21:00
1768423233,2026-01-14 17:35:30,LOTO,"[11, 12, 20, 28, 34, 41]",5374,PENDIENTE,0,0.0,17,markov_chain_v1,,15/01/2026 21:00
1768419079,2026-01-14 16:06:19,RACHA,"[2, 7, 8, 11, 12, 13, 15, 16, 19, 20]",10296,AUDITADO,7,40.0,16,forense_biometrico_v1,,14/01/2026 22:00
1768418392,2026-01-14 16:16:30,LOTO,"[4, 17, 22, 29, 37, 38]",5374,PENDIENTE,0,0.0,16,delta_dna_v1,,15/01/2026 21:00
1768417781,2026-01-14 16:06:19,LOTO,"[2, 3, 11, 18, 24, 27]",5374,PENDIENTE,0,0.0,16,delta_dna_v1,,15/01/2026 21:00
1768416977,2026-01-14 15:51:14,LOTO,"[11, 12, 20, 28, 34, 41]",5374,PENDIENTE,0,0.0,15,markov_chain_v1,,15/01/2026 21:00
1768419369,2026-01-14 16:16:30,RACHA,"[1, 2, 3, 5, 8, 12, 13, 14, 17, 19]",10296,AUDITADO,4,15.0,16,consenso_meritocratico_v2,,14/01/2026 22:00
1768424109,2026-01-14 17:35:30,RACHA,"[2, 3, 4, 5, 8, 11, 15, 16, 17, 20]",10296,AUDITADO,6,15.0,17,consenso_meritocratico_v2,,14/01/2026 22:00
1768421740,2026-01-14 16:50:40,RACHA,"[1, 4, 6, 7, 11, 12, 13, 14, 19, 20]",10296,AUDITADO,6,15.0,16,forense_biometrico_v1,,14/01/2026 22:00
1768425216,2026-01-14 17:54:37,LOTO4,"[8, 13, 15, 20]",11563,AUDITADO,2,20.0,17,consenso_meritocratico_v2,,14/01/2026 21:00
1768419249,2026-01-14 16:16:30,LOTO,"[1, 3, 12, 15, 28, 33]",5374,PENDIENTE,0,28.46,16,consenso_meritocratico_v2,,15/01/2026 21:00
1768427105,2026-01-14 18:20:05,RACHA,"[2, 3, 4, 7, 9, 11, 12, 16, 17, 18]",10296,AUDITADO,5,5.0,18,forense_biometrico_v1,,14/01/2026 22:00
1768420749,2026-01-14 16:39:30,RACHA,"[2, 3, 5, 7, 8, 12, 13, 14, 16, 17]",10296,AUDITADO,6,15.0,16,consenso_meritocratico_v2,,14/01/2026 22:00
1768426705,2026-01-14 18:20:05,LOTO4,"[4, 5, 7, 15]",11563,AUDITADO,1,0.0,18,forense_biometrico_v1,,14/01/2026 21:00
1768423630,2026-01-14 17:35:30,LOTO3,"[5, 6, 6]",23990,AUDITADO,0,0.0,17,forense_biometrico_v1,,14/01/2026 18:00
1768424380,2026-01-14 17:54:37,LOTO,"[11, 12, 20, 28, 34, 41]",5374,PENDIENTE,0,0.0,17,markov_chain_v1,,15/01/2026 21:00
1768417374,2026-01-14 15:51:14,LOTO3,"[3, 4, 6]",23990,AUDITADO,2,66.67,15,forense_biometrico_v1,,14/01/2026 18:00
1768417882,2026-01-14 16:06:19,LOTO,"[11, 12, 20, 28, 34, 41]",5374,PENDIENTE,0,0.0,16,markov_chain_v1,,15/01/2026 21:00
1768424430,2026-01-14 17:35:30,RACHA,"[2, 7, 8, 9, 10, 11, 13, 17, 18, 20]",10296,AUDITADO,4,15.0,17,forense_biometrico_v1,,14/01/2026 22:00
1768424279,2026-01-14 17:54:37,LOTO,"[2, 4, 11, 19, 20, 33]",5374,PENDIENTE,0,0.0,17,delta_dna_v1,,15/01/2026 21:00
1768421070,2026-01-14 16:39:30,RACHA,"[2, 4, 5, 6, 7, 9, 10, 17, 19, 20]",10296,AUDITADO,4,15.0,16,forense_biometrico_v1,,14/01/2026 22:00
1768416876,2026-01-14 15:51:14,LOTO,"[10, 12, 19, 29, 30, 37]",5374,PENDIENTE,0,0.0,15,delta_dna_v1,,15/01/2026 21:00
1768418279,2026-01-14 16:06:19,LOTO3,"[5, 6, 8]",23990,AUDITADO,1,33.33,16,forense_biometrico_v1,,14/01/2026 18:00
1768420240,2026-01-14 16:50:40,LOTO,"[2, 5, 20, 21, 32, 41]",5374,PENDIENTE,0,0.0,16,forense_biometrico_v1,,15/01/2026 21:00
1768417602,2026-01-14 15:51:14,LOTO,"[3, 7, 8, 10, 32, 41]",5374,PENDIENTE,0,50.0,15,oraculo_neural_v3,NORMAL,15/01/2026 21:00
1768424030,2026-01-14 17:35:30,LOTO4,"[5, 7, 20, 21]",11563,AUDITADO,2,20.0,17,forense_biometrico_v1,,14/01/2026 21:00
1768417642,2026-01-14 15:51:14,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,15,oraculo_neural_v3,NORMAL,14/01/2026 18:00
1768420341,2026-01-14 16:50:40,LOTO,"[3, 4, 7, 13, 30, 32]",5374,PENDIENTE,0,0.0,16,gaussiano_inteligente_v1,,15/01/2026 21:00
1768417813,2026-01-14 15:51:14,LOTO4,"[5, 8, 11, 19]",11563,AUDITADO,1,0.0,15,consenso_meritocratico_v2,,14/01/2026 21:00
1768425176,2026-01-14 17:54:37,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,17,consenso_meritocratico_v2,,14/01/2026 18:00
1768417208,2026-01-14 15:51:14,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,15,oraculo_neural_v4,NORMAL,14/01/2026 18:00
1768417168,2026-01-14 15:51:14,LOTO,"[1, 7, 17, 33, 37, 40]",5374,PENDIENTE,0,70.0,15,oraculo_neural_v4,NORMAL,15/01/2026 21:00
1768426664,2026-01-14 18:20:05,LOTO,"[1, 7, 17, 20, 40, 41]",5374,PENDIENTE,0,39.03,18,consenso_meritocratico_v2,,15/01/2026 21:00
1768419873,2026-01-14 16:39:30,LOTO,"[11, 12, 20, 28, 34, 41]",5374,PENDIENTE,0,0.0,16,markov_chain_v1,,15/01/2026 21:00
1768425605,2026-01-14 18:20:05,LOTO,"[11, 13, 14, 17, 32, 38]",5374,PENDIENTE,0,0.0,18,forense_biometrico_v1,,15/01/2026 21:00
1768423898,2026-01-14 17:35:30,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,17,oraculo_neural_v3,NORMAL,14/01/2026 18:00
1768420669,2026-01-14 16:39:30,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,16,consenso_meritocratico_v2,,14/01/2026 18:00
1768424029,2026-01-14 17:35:30,LOTO3,"[0, 2, 9]",23990,AUDITADO,0,0.0,17,consenso_meritocratico_v2,,14/01/2026 18:00
1768419290,2026-01-14 16:16:30,LOTO4,"[3, 16, 17, 35]",11563,AUDITADO,0,0.0,16,forense_biometrico_v1,,14/01/2026 21:00
1768420543,2026-01-14 16:50:40,LOTO,"[11, 12, 20, 28, 34, 41]",5374,PENDIENTE,0,0.0,16,markov_chain_v1,,15/01/2026 21:00
1768421340,2026-01-14 16:50:40,LOTO4,"[3, 12, 13, 15]",11563,AUDITADO,0,0.0,16,forense_biometrico_v1,,14/01/2026 21:00
1768423989,2026-01-14 17:35:30,LOTO,"[4, 7, 12, 17, 37, 41]",5374,PENDIENTE,0,33.59,17,consenso_meritocratico_v2,,15/01/2026 21:00
1768418718,2026-01-14 16:06:19,LOTO4,"[4, 8, 9, 12]",11563,AUDITADO,1,0.0,16,consenso_meritocratico_v2,,14/01/2026 21:00
